TIME,30.0463,30.3998,30.7617,31.1323,31.512,31.901,32.2998,32.7087,33.128,33.5582,33.9998,34.4531,34.9187,35.397,35.8887,36.3941,36.9141,37.449,37.9998,38.5669,39.1513,39.7536,40.3748,41.0156,41.6772,42.3604,43.0664,43.7963,44.5515,45.3331,46.1426,46.9815,47.8516,48.7544,49.692,50.6664,51.6797,52.7344,53.833,54.9784,56.1736,57.4219,58.7269,60.0927,61.5234,63.024,64.5996,66.256,67.9996,69.8374,71.7773,73.8281,75.9995,78.3026,80.7495,83.3543,86.1328,89.1029,92.2852,95.7031,99.384,103.359,107.666,112.347,117.454,123.047,129.199,135.999,143.555,151.999,161.499,172.266,184.57,198.768,215.332,234.908,258.398,287.109,322.998,369.141,430.664
13.374693878,0.0139282,1.78621e-05,8.46052e-05,0.00371051,0.0344925,0.0528642,0.012312,0.00569418,5.02035e-05,1.79389e-05,0.00962519,0.0439983,0.0358417,0.0021015,1.71509e-05,5.08946e-05,0.0146159,0.0444686,0.0547654,0.0355319,0.0100902,8.09959e-05,5.54251e-05,0.0130903,0.0494115,0.0677608,0.0492402,0.0121259,3.2624e-05,2.51534e-05,0.0565963,0.144601,0.0603014,0.0133539,0.00140564,1.80048e-05,5.56522e-05,0.0201269,0.0370258,0.0213991,0.00699395,0.000682566,6.28734e-05,7.66941e-05,0.060716,0.188214,0.126708,0.0100183,2.48998e-05,2.12077e-05,0.00259156,0.0185334,0.0454839,0.0246443,3.51853e-05,2.06618e-05,5.61786e-05,0.00318168,0.00986661,0.0280635,0.0149284,0.00103829,3.74576e-05,2.09685e-05,0.047205,0.147686,0.107838,0.025862,2.19722e-05,6.82565e-05,1.3064e-05,0.0180919,0.0399418,0.0185851,0.000617816,1.53803e-05,3.19474e-05,1.51001e-05,0.00684141,0.015439,0.0118479
14.860770975,0.0139271,1.50448e-05,8.11379e-05,0.0132691,0.0676497,0.0666851,0.0123118,0.00569323,4.93951e-05,1.74208e-05,0.0175878,0.0596563,0.0408378,0.00229405,1.60054e-05,5.03467e-05,0.0160243,0.0681871,0.127366,0.057659,0.0100896,8.07299e-05,5.45072e-05,0.0206604,0.0587893,0.0729878,0.04924,0.0121256,3.15197e-05,2.48795e-05,0.0664403,0.167778,0.0756326,0.0140417,0.00140476,1.7892e-05,5.44277e-05,0.0367077,0.0818516,0.0486468,0.00717097,0.000682168,6.26542e-05,7.54542e-05,0.0842131,0.225122,0.14,0.0100182,2.4858e-05,2.07134e-05,0.00259092,0.0296787,0.0674823,0.0338167,0.000655816,2.05436e-05,5.58035e-05,0.00849501,0.0242183,0.0612296,0.0389402,0.00131854,3.70051e-05,2.08563e-05,0.0599335,0.186,0.145631,0.0394098,2.19581e-05,6.82164e-05,1.23304e-05,0.0203525,0.0448589,0.0214274,0.000616412,1.5273e-05,3.12781e-05,1.50949e-05,0.0135722,0.03216,0.0182256
16.346848073,0.0143239,1.42459e-05,7.86308e-05,0.0132688,0.0679571,0.10238,0.071846,0.0295229,4.91378e-05,1.70607e-05,0.0177156,0.0660969,0.0611942,0.00844076,1.58255e-05,4.97498e-05,0.0166852,0.0735812,0.139987,0.0700189,0.0126381,8.03068e-05,5.41269e-05,0.0206594,0.0592196,0.0787045,0.0524908,0.0133155,3.06583e-05,2.47921e-05,0.0675446,0.174195,0.0978058,0.0234148,0.0014045,1.75034e-05,5.37711e-05,0.0401834,0.105954,0.0715379,0.0071707,0.000681467,6.21905e-05,7.52218e-05,0.084397,0.241092,0.157517,0.0128177,2.44783e-05,1.95196e-05,0.00258979,0.0372457,0.096122,0.0461851,0.000655505,2.03236e-05,5.54496e-05,0.00849456,0.0273102,0.0700664,0.0428078,0.00131803,3.61947e-05,2.05852e-05,0.0635513,0.203577,0.161452,0.0394095,2.18095e-05,6.81038e-05,1.16391e-05,0.023288,0.0743063,0.0397166,0.000616234,1.43164e-05,3.09294e-05,1.47453e-05,0.0151171,0.0385743,0.0214329
17.832925170,0.018022,0.000835461,7.75139e-05,0.0147921,0.0710662,0.10815,0.0725997,0.0295217,4.86982e-05,1.68381e-05,0.0205744,0.074202,0.0632449,0.00993388,0.00079631,4.88939e-05,0.0171133,0.0753488,0.147007,0.088769,0.0207059,7.98403e-05,5.40046e-05,0.0212362,0.0615435,0.0805055,0.064668,0.0293753,0.00544759,2.41608e-05,0.0675438,0.17482,0.106633,0.0324907,0.00236916,1.74191e-05,5.3435e-05,0.0401829,0.107006,0.0741652,0.00877619,0.00104793,6.19523e-05,7.51297e-05,0.0843966,0.250472,0.206871,0.0439001,0.000294724,1.89784e-05,0.00258951,0.0372777,0.0976265,0.0531589,0.00245059,1.99861e-05,5.46317e-05,0.00849377,0.0276276,0.095467,0.0652975,0.00388407,3.5624e-05,1.9859e-05,0.0635508,0.207168,0.178205,0.0490752,0.000657292,6.76361e-05,1.09941e-05,0.0235935,0.0830659,0.0573453,0.00305916,1.38757e-05,3.05259e-05,1.4686e-05,0.0156079,0.0411248,0.0229357
19.319002268,0.0180219,0.000835372,0.00574002,0.0440061,0.106129,0.113124,0.0734274,0.0295208,4.83752e-05,0.000884742,0.0280769,0.0796612,0.0632443,0.00993313,0.000796093,4.84334e-05,0.0408815,0.128677,0.180525,0.0926356,0.0207052,7.96099e-05,0.000617829,0.0251336,0.0703488,0.0876874,0.0665917,0.0293753,0.00544718,0.000860599,0.0769192,0.18882,0.107711,0.0324901,0.00236876,1.73901e-05,0.00848883,0.0738922,0.141657,0.077074,0.00877612,0.00104768,6.16219e-05,0.00354594,0.107069,0.277688,0.210109,0.0439,0.000294665,1.85951e-05,0.00400607,0.0440237,0.110637,0.057664,0.00261939,1.9726e-05,5.45876e-05,0.00866614,0.0530251,0.131641,0.0746776,0.00388405,3.54419e-05,0.00126153,0.0711855,0.227002,0.190122,0.0515054,0.000656995,6.75915e-05,1.06974e-05,0.0254056,0.0972145,0.0684378,0.00342554,1.35799e-05,3.02327e-05,8.01207e-05,0.0171085,0.0512579,0.0284267
20.805079365,0.0218594,0.000835074,0.0057386,0.0440057,0.106128,0.116079,0.0802833,0.0308303,4.65828e-05,0.00102943,0.029138,0.0860585,0.0771244,0.0134492,0.000795427,4.66055e-05,0.0421706,0.137678,0.197097,0.105739,0.0229419,7.87199e-05,0.000616938,0.0251312,0.0728854,0.0952656,0.0734796,0.0293749,0.00544594,0.00094869,0.0794994,0.199078,0.112711,0.03374,0.00236704,1.67034e-05,0.00848732,0.079096,0.168323,0.0983294,0.0096997,0.00104684,6.00525e-05,0.00354553,0.107272,0.284444,0.217388,0.0442585,0.000294412,1.60344e-05,0.00425859,0.0499588,0.122381,0.0604953,0.00261856,1.90606e-05,5.44461e-05,0.00976691,0.0632482,0.145984,0.0777503,0.00388339,3.48349e-05,0.00126094,0.0724787,0.236624,0.202289,0.052344,0.00065584,6.74254e-05,9.74872e-06,0.0270469,0.106707,0.0784908,0.00386345,1.25545e-05,2.94417e-05,0.000154512,0.0223535,0.0635847,0.0305645
22.291156463,0.0334135,0.00437682,0.00577305,0.0440052,0.106125,0.11955,0.110872,0.0504264,0.00490124,0.00171447,0.038879,0.0974842,0.0812453,0.0144205,0.00189448,0.000225177,0.0421689,0.143656,0.204086,0.131014,0.0440695,0.000987002,0.000615983,0.02513,0.0728847,0.0970171,0.0877452,0.0628083,0.0147763,0.00134805,0.0794989,0.199486,0.12569,0.0514069,0.00780693,6.14999e-05,0.00848514,0.079095,0.168642,0.105875,0.0206403,0.00339868,5.82992e-05,0.00354426,0.107269,0.293391,0.263217,0.0783208,0.00265041,1.25322e-05,0.00425801,0.0499574,0.1241,0.0671082,0.0113051,0.0015057,5.32759e-05,0.00976323,0.0657794,0.176202,0.0957504,0.00459602,3.30241e-05,0.00126019,0.0744278,0.251124,0.236493,0.0700369,0.00267336,6.69523e-05,6.63594e-06,0.0270453,0.118872,0.094894,0.0100181,9.83126e-06,2.69968e-05,0.00056768,0.0254946,0.0742987,0.0332465
23.777233560,0.0334131,0.00437589,0.00577135,0.0483533,0.135022,0.133577,0.11106,0.0504235,0.00489953,0.00277204,0.0427856,0.107279,0.083082,0.0144199,0.00189446,0.000399962,0.0472793,0.172201,0.247244,0.133689,0.0440675,0.000983285,0.000613856,0.0288862,0.0914357,0.104055,0.0877441,0.0628076,0.0147755,0.00134757,0.0808326,0.211473,0.129058,0.0526987,0.00780326,6.00694e-05,0.0144136,0.120359,0.195357,0.107415,0.0208352,0.00339816,5.81396e-05,0.00371297,0.119281,0.317041,0.275689,0.0787434,0.00264975,9.9463e-06,0.0054136,0.0507947,0.124378,0.0682482,0.0133046,0.00150384,0.00434171,0.0154563,0.0748211,0.204517,0.0983175,0.00493132,3.17596e-05,0.0014809,0.087598,0.261497,0.23879,0.0787962,0.00318021,6.64563e-05,4.55506e-06,0.0271264,0.122715,0.113768,0.0114239,8.11966e-06,2.36205e-05,0.00339723,0.0331485,0.0776597,0.0359828
25.263310658,0.0334795,0.00437533,0.0057657,0.0483417,0.155684,0.149084,0.113373,0.0504201,0.00489675,0.00276872,0.0467602,0.115006,0.0914941,0.0144164,0.00189189,0.000398992,0.0488828,0.192673,0.277543,0.152793,0.0444753,0.000973097,0.00061017,0.0288827,0.0918745,0.108088,0.0906696,0.0644398,0.0147733,0.00142799,0.0824907,0.223432,0.143914,0.061598,0.00780315,5.97339e-05,0.0144134,0.129146,0.220532,0.119373,0.0222178,0.00339792,5.77748e-05,0.00381071,0.120723,0.325933,0.29047,0.080048,0.00264956,8.5559e-06,0.0064886,0.0621044,0.151594,0.0866167,0.0142985,0.00150344,0.00446709,0.0166768,0.0792886,0.213629,0.100715,0.00493097,3.00381e-05,0.00147908,0.0888304,0.285737,0.278906,0.0994544,0.00324273,6.33968e-05,2.01402e-06,0.0303479,0.141336,0.130508,0.012511,3.3354e-06,2.23308e-05,0.00402332,0.0351502,0.0861551,0.037758
26.749387755,0.0339712,0.00437484,0.00576561,0.0496042,0.172335,0.167256,0.120414,0.0506706,0.00489502,0.00276533,0.0468149,0.115342,0.0918397,0.014803,0.00193215,0.000395257,0.0488775,0.201337,0.304873,0.180282,0.0529514,0.000970516,0.000609916,0.0288817,0.0976414,0.132438,0.10459,0.0660613,0.0147588,0.00140804,0.0824737,0.228247,0.147448,0.0617603,0.00778401,5.30162e-05,0.0144115,0.129324,0.229678,0.151425,0.0422801,0.00522088,5.68401e-05,0.00381038,0.136953,0.346228,0.303743,0.0852002,0.00278293,8.4972e-06,0.00648857,0.0623555,0.153354,0.0877437,0.0143405,0.00150343,0.00446694,0.0166726,0.102546,0.242277,0.108898,0.00492932,2.30476e-05,0.00146511,0.0894881,0.294579,0.293252,0.109579,0.00405636,6.06101e-05,2.00357e-06,0.0303474,0.14147,0.132135,0.0134363,1.20955e-05,2.20357e-05,0.00419515,0.036824,0.0869378,0.0381374
