TIME,VALUE,LABEL
0.000000000,0.015577
0.023219955,0.00343179
0.046439909,0.00300581
0.069659864,0.000161576
0.092879819,0
0.116099773,0
0.139319728,0
0.162539683,0
0.185759637,0
0.208979592,0
0.232199546,0
0.255419501,0
0.278639456,0
0.301859410,0
0.325079365,0.00033169
0.348299320,0
0.371519274,0.00667925
0.394739229,0
0.417959184,0
0.441179138,0
0.464399093,0
0.487619048,0.0104503
0.510839002,0
0.534058957,0
0.557278912,0
0.580498866,0
0.603718821,0.00630097
0.626938776,0
0.650158730,0
0.673378685,0
0.696598639,0
0.719818594,0
0.743038549,0.00815115
0.766258503,0
0.789478458,0.00754203
0.812698413,0
0.835918367,0
0.859138322,0.000936764
0.882358277,0
0.905578231,0
0.928798186,0
0.952018141,0
0.975238095,0
0.998458050,0
1.021678005,0
1.044897959,0
1.068117914,0
1.091337868,0.000839435
1.114557823,0
1.137777778,0
1.160997732,0.0489643
1.184217687,0
1.207437642,0
1.230657596,0.000571741
1.253877551,0
1.277097506,0
1.300317460,0
1.323537415,0
1.346757370,0.0188938
1.369977324,0
1.393197279,0
1.416417234,0
1.439637188,0
1.462857143,0.00318363
1.486077098,0
1.509297052,0
1.532517007,0
1.555736961,0
1.578956916,0.0830802
1.602176871,0.098819
1.625396825,0
1.648616780,0
1.671836735,0
1.695056689,0
1.718276644,0
1.741496599,0
1.764716553,0.00576784
1.787936508,0
1.811156463,0
1.834376417,0
1.857596372,0
1.880816327,0.0289435
1.904036281,0
1.927256236,0
1.950476190,0
1.973696145,0
1.996916100,0
2.020136054,0
2.043356009,0
2.066575964,0.0188321
2.089795918,0
2.113015873,0
2.136235828,0
2.159455782,0
2.182675737,0
2.205895692,0.00562303
2.229115646,0
2.252335601,0.0345877
2.275555556,0
2.298775510,0
2.321995465,0
2.345215420,0
2.368435374,0
2.391655329,0
2.414875283,0
2.438095238,0.00735933
2.461315193,0
2.484535147,0
2.507755102,0
2.530975057,0
2.554195011,0.0107669
2.577414966,0.0206713
2.600634921,0.000639345
2.623854875,0
2.647074830,0
2.670294785,0
2.693514739,0
2.716734694,0
2.739954649,0
2.763174603,0
2.786394558,0
2.809614512,0.0165524
2.832834467,0
2.856054422,0
2.879274376,0
2.902494331,0
2.925714286,0.00117566
2.948934240,0.00445779
2.972154195,0
2.995374150,0
3.018594104,0
3.041814059,0.0592702
3.065034014,0.00244305
3.088253968,0
3.111473923,0.0049844
3.134693878,0
3.157913832,0
3.181133787,0
3.204353741,0
3.227573696,0
3.250793651,0
3.274013605,0
3.297233560,0.00756269
3.320453515,0
3.343673469,0.00673664
3.366893424,0.00464618
3.390113379,0
3.413333333,0.0110632
3.436553288,0
3.459773243,0
3.482993197,0.000204442
3.506213152,0
3.529433107,0.00344701
3.552653061,0.0594077
3.575873016,0
3.599092971,0.0186934
3.622312925,0
3.645532880,0
3.668752834,0
3.691972789,0
3.715192744,0
3.738412698,0.00866158
3.761632653,0
3.784852608,0
3.808072562,0
3.831292517,0
3.854512472,0.0065866
3.877732426,0.00298223
3.900952381,0.0116636
3.924172336,0.00773343
3.947392290,0
3.970612245,0
3.993832200,0
4.017052154,0
4.040272109,0
4.063492063,0
4.086712018,0
4.109931973,0
4.133151927,0.00796559
4.156371882,0.00950458
4.179591837,0
4.202811791,0.0129128
4.226031746,0.00848453
4.249251701,0
4.272471655,0
4.295691610,0
4.318911565,0
4.342131519,0
4.365351474,0
4.388571429,0.0212271
4.411791383,0.00792393
4.435011338,0
4.458231293,0.00789868
4.481451247,0
4.504671202,0
4.527891156,0
4.551111111,0
4.574331066,0.00805039
4.597551020,0.00561814
4.620770975,0
4.643990930,0.0139872
4.667210884,0
4.690430839,0.00586935
4.713650794,0
4.736870748,0
4.760090703,0
4.783310658,0
4.806530612,0.000201483
4.829750567,0
4.852970522,0
4.876190476,0
4.899410431,0
4.922630385,0
4.945850340,0
4.969070295,0
4.992290249,0.057061
5.015510204,0.0212185
5.038730159,0
5.061950113,0.00497333
5.085170068,0.00387462
5.108390023,0
5.131609977,0.0135056
5.154829932,0
5.178049887,0
5.201269841,0
5.224489796,0
5.247709751,0
5.270929705,0
5.294149660,0
5.317369615,0.000388443
5.340589569,0
5.363809524,0
5.387029478,0.00537706
5.410249433,0.00653028
5.433469388,0.0220178
5.456689342,0
5.479909297,0.0014967
5.503129252,0.0145516
5.526349206,0
5.549569161,0.00365206
5.572789116,0
5.596009070,0.0029652
5.619229025,0
5.642448980,0
5.665668934,0.00910308
5.688888889,0.0261467
5.712108844,0
5.735328798,0.000829916
5.758548753,0.000555221
5.781768707,0
5.804988662,0
5.828208617,0
5.851428571,0
5.874648526,0.00614584
5.897868481,0
5.921088435,0.0195699
5.944308390,0
5.967528345,0.00437304
5.990748299,0
6.013968254,0
6.037188209,0.00259006
6.060408163,0
6.083628118,0
6.106848073,0.00716972
6.130068027,0
6.153287982,0
6.176507937,0
6.199727891,0
6.222947846,0.0183593
6.246167800,0.000281354
6.269387755,0.000444944
6.292607710,0.0177239
6.315827664,0.00735817
6.339047619,0.00765088
6.362267574,0.00240645
6.385487528,0
6.408707483,0
6.431927438,0
6.455147392,0
6.478367347,0.00324929
6.501587302,0
6.524807256,0
6.548027211,0
6.571247166,0
6.594467120,0.00186195
6.617687075,0
6.640907029,0.0142828
6.664126984,0
6.687346939,0
6.710566893,0
6.733786848,0.00184841
6.757006803,0
6.780226757,0
6.803446712,0
6.826666667,0.0291986
6.849886621,0
6.873106576,0
6.896326531,0
6.919546485,0
6.942766440,0.0116904
6.965986395,0.0358115
6.989206349,0
7.012426304,0
7.035646259,0
7.058866213,0
7.082086168,0
7.105306122,0
7.128526077,0
7.151746032,0
7.174965986,0
7.198185941,0.00908245
7.221405896,0
7.244625850,0.000307659
7.267845805,0
7.291065760,0
7.314285714,0.000190504
7.337505669,0.000818904
7.360725624,0
7.383945578,0.00756315
7.407165533,0
7.430385488,0.00491461
7.453605442,0.0284955
7.476825397,0.00206002
7.500045351,0
7.523265306,0
7.546485261,0
7.569705215,0.0150545
7.592925170,0.00573298
7.616145125,0.00436343
7.639365079,0.000921712
7.662585034,0
7.685804989,0
7.709024943,0
7.732244898,0
7.755464853,0
7.778684807,0
7.801904762,0.00122702
7.825124717,0
7.848344671,0
7.871564626,5.76749e-05
7.894784580,0
7.918004535,0
7.941224490,0
7.964444444,0
7.987664399,0.00904956
8.010884354,0
8.034104308,0.000670882
8.057324263,0.00992901
8.080544218,0.00434976
8.103764172,0
8.126984127,0
8.150204082,0
8.173424036,0.00462463
8.196643991,0
8.219863946,0
8.243083900,0.0192533
8.266303855,0
8.289523810,0
8.312743764,0
8.335963719,0
8.359183673,0.0336314
8.382403628,0
8.405623583,0.0356259
8.428843537,0.0189517
8.452063492,0
8.475283447,0.00921345
8.498503401,0.00799302
8.521723356,0
8.544943311,0
8.568163265,0
8.591383220,0.0195884
8.614603175,0.00481012
8.637823129,0
8.661043084,0.0312719
8.684263039,0.00914751
8.707482993,0
8.730702948,0
8.753922902,0
8.777142857,0.0139385
8.800362812,0
8.823582766,0
8.846802721,0
8.870022676,0
8.893242630,0
8.916462585,0
8.939682540,0
8.962902494,0
8.986122449,0
9.009342404,0
9.032562358,0.0152374
9.055782313,0
9.079002268,0.0148667
9.102222222,0
9.125442177,0
9.148662132,0.0211093
9.171882086,0.00689099
9.195102041,0.00339983
9.218321995,0.0136511
9.241541950,0.0050206
9.264761905,0.0776279
9.287981859,0.00164902
9.311201814,0
9.334421769,0
9.357641723,0
9.380861678,0
9.404081633,0
9.427301587,0
9.450521542,0
9.473741497,0
9.496961451,0
9.520181406,0.0314018
9.543401361,0.00116525
9.566621315,0.00788667
9.589841270,0.00326859
9.613061224,0
9.636281179,0.033123
9.659501134,0.000351332
9.682721088,0.0143293
9.705941043,0
9.729160998,0
9.752380952,0.0013248
9.775600907,0.0122118
9.798820862,0
9.822040816,0
9.845260771,0
9.868480726,0.00597133
9.891700680,0.0315613
9.914920635,0
9.938140590,0.0429576
9.961360544,0.012752
9.984580499,0
10.007800454,0.00633214
10.031020408,0
10.054240363,0
10.077460317,0
10.100680272,0
10.123900227,0.0565032
10.147120181,0
10.170340136,0
10.193560091,0
10.216780045,0
10.240000000,0.0568895
10.263219955,0.0265144
10.286439909,0
10.309659864,0.00214446
10.332879819,0.00072882
10.356099773,0.0213346
10.379319728,0.00932908
10.402539683,0
10.425759637,0
10.448979592,0
10.472199546,0
10.495419501,0
10.518639456,0
10.541859410,0.0277117
10.565079365,0
10.588299320,0
10.611519274,0
10.634739229,0
10.657959184,0.00133446
10.681179138,0.00844831
10.704399093,0
10.727619048,0
10.750839002,0.00029937
10.774058957,0
10.797278912,0.0126593
10.820498866,0
10.843718821,0
10.866938776,0
10.890158730,0
10.913378685,0.0222596
10.936598639,0.000904882
10.959818594,0
10.983038549,0
11.006258503,0
11.029478458,0.015156
11.052698413,0.0143759
11.075918367,0
11.099138322,0.00130939
11.122358277,0
11.145578231,0.00847843
11.168798186,0.0416308
11.192018141,0
11.215238095,0
11.238458050,0
11.261678005,0
11.284897959,0
11.308117914,0
11.331337868,0
11.354557823,0
11.377777778,0
11.400997732,0.0270877
11.424217687,0.00473616
11.447437642,0
11.470657596,0
11.493877551,0
11.517097506,0
11.540317460,0
11.563537415,0
11.586757370,0
11.609977324,0
11.633197279,0
11.656417234,0
11.679637188,0
11.702857143,0
11.726077098,0.00304862
11.749297052,0.0247991
11.772517007,0.0816324
11.795736961,0.0323652
11.818956916,0
11.842176871,0
11.865396825,0
11.888616780,0.0252885
11.911836735,0
11.935056689,0
11.958276644,0
11.981496599,0
12.004716553,0.0630905
12.027936508,0
12.051156463,0
12.074376417,0
12.097596372,0
12.120816327,0.00410273
12.144036281,0
12.167256236,0
12.190476190,0
12.213696145,0
12.236916100,0
12.260136054,0.0059931
12.283356009,0
12.306575964,0.0078426
12.329795918,0.0269851
12.353015873,0
12.376235828,0
12.399455782,0
12.422675737,0.00417713
12.445895692,0.0373729
12.469115646,0
12.492335601,0.00850536
12.515555556,0
12.538775510,0
12.561995465,0.0257036
12.585215420,0
12.608435374,0.00456678
12.631655329,0.0172972
12.654875283,0
12.678095238,0
12.701315193,0
12.724535147,0
12.747755102,0
12.770975057,0
12.794195011,0
12.817414966,0
12.840634921,0
12.863854875,0.0233657
12.887074830,0
12.910294785,0
12.933514739,0.0108554
12.956734694,0.005043
12.979954649,0.0568107
13.003174603,0.0132596
13.026394558,0
13.049614512,0
13.072834467,0
13.096054422,0
13.119274376,0
13.142494331,0.0153867
13.165714286,0
13.188934240,0
13.212154195,0
13.235374150,0.103863
13.258594104,0.238576
13.281814059,0
13.305034014,0.0150225
13.328253968,0
13.351473923,0.00608746
13.374693878,0
13.397913832,0
13.421133787,0
13.444353741,0
13.467573696,0
13.490793651,0
13.514013605,0
13.537233560,0
13.560453515,0
13.583673469,0
13.606893424,0
13.630113379,0.00375086
13.653333333,0
13.676553288,0
13.699773243,0
13.722993197,0.0129239
13.746213152,0.00527571
13.769433107,0.00702489
13.792653061,0
13.815873016,0
13.839092971,0
13.862312925,0
13.885532880,0.00297584
13.908752834,0.000547872
13.931972789,0
13.955192744,0
13.978412698,0
14.001632653,0.00566473
14.024852608,0.000420607
14.048072562,0
14.071292517,0
14.094512472,0
14.117732426,0
14.140952381,0
14.164172336,0.00585101
14.187392290,2.99346e-05
14.210612245,0
14.233832200,0
14.257052154,0
14.280272109,0
14.303492063,0
14.326712018,0
14.349931973,0
14.373151927,0
14.396371882,0
14.419591837,0
14.442811791,0
14.466031746,0
14.489251701,0
14.512471655,0
14.535691610,0
14.558911565,0
14.582131519,0
14.605351474,0
14.628571429,0
14.651791383,0.0689762
14.675011338,0.0722783
14.698231293,0.0535904
14.721451247,0
14.744671202,0.027163
14.767891156,0.0680113
14.791111111,0.0533896
14.814331066,0
14.837551020,0
14.860770975,0
14.883990930,0
14.907210884,0
14.930430839,0
14.953650794,0.00657088
14.976870748,0
15.000090703,0.00826122
15.023310658,0
15.046530612,0
15.069750567,0
15.092970522,0.0145572
15.116190476,0
15.139410431,0
15.162630385,0
15.185850340,0.0906474
15.209070295,0
15.232290249,0
15.255510204,0
15.278730159,0
15.301950113,0.226979
15.325170068,0.117472
15.348390023,0
15.371609977,0
15.394829932,0
15.418049887,0
15.441269841,0
15.464489796,0
15.487709751,0
15.510929705,0
15.534149660,0
15.557369615,0
15.580589569,0
15.603809524,0
15.627029478,0
15.650249433,0
15.673469388,0
15.696689342,0
15.719909297,0
15.743129252,0
15.766349206,0
