TIME,27.7576,30.2811,32.8045,35.3279,37.8513,40.3748,42.8982,45.4216,47.945,50.4684,52.9919,55.5153,58.0387,60.5621,63.0856,65.609,68.1324,70.6558,73.1792,75.7027,78.2261,80.7495,83.2729,85.7964,88.3198,90.8432,93.3666,95.89,98.4135,100.937,103.46,105.984,108.507,111.031,113.554,116.077,118.601,121.124,123.648,126.171,128.695,131.218,133.741,136.265,138.788,141.312,143.835,146.358,148.882,151.405,153.929,156.452,158.976,161.499,164.022,166.546,169.069,171.593,174.116,176.64,179.163,181.686,184.21,186.733,189.257,191.78,194.304,196.827,199.35,201.874,204.397,206.921,209.444,211.967,214.491,217.014,219.538,222.061,224.585,227.108,229.631,232.155,234.678,237.202,239.725,242.249,244.772,247.295,249.819,252.342,254.866,257.389,259.912,262.436,264.959,267.483,270.006,272.53,275.053,277.576,280.1,282.623,285.147,287.67,290.194,292.717,295.24,297.764,300.287,302.811,305.334,307.858,310.381,312.904,315.428,317.951,320.475,322.998,325.521,328.045,330.568,333.092,335.615,338.139,340.662,343.185,345.709,348.232,350.756,353.279,355.803,358.326,360.849,363.373,365.896,368.42,370.943,373.466,375.99,378.513,381.037,383.56,386.084,388.607,391.13,393.654,396.177,398.701,401.224,403.748,406.271,408.794,411.318,413.841,416.365,418.888,421.411,423.935,426.458,428.982,431.505,434.029,436.552,439.075,441.599,444.122,446.646,449.169,451.693,454.216,456.739,459.263,461.786,464.31,466.833,469.357,471.88,474.403,476.927,479.45,481.974
0.000000000,0.0269936,0.035097,0.049447,0.0526204,0.0313903,0.0198419,0.023886,0.0163117,0.00927017,0.0149953,0.0192029,0.013024,0.00899545,0.0172515,0.0186291,0.01106,0.020941,0.026674,0.00830152,0.00562957,0.0170464,0.0143582,0.0180577,0.0401529,0.0564735,0.0545021,0.0416537,0.0217331,0.00401259,0.0118451,0.0311435,0.0224763,0.00848415,0.0143991,0.0178334,0.0293988,0.0617256,0.0932851,0.109204,0.0921431,0.0489277,0.0213466,0.0178922,0.0168779,0.0238734,0.038448,0.0265493,0.0039512,0.0225035,0.0594976,0.0870782,0.109843,0.0864885,0.0373805,0.0255145,0.0263128,0.0254916,0.037409,0.0478451,0.0545576,0.0534966,0.0300074,0.0160715,0.0319804,0.0401854,0.0431712,0.0400511,0.0108341,0.00462423,0.0321749,0.0428665,0.0406212,0.0548556,0.0739985,0.0739538,0.0593453,0.0423837,0.019918,0.00155414,0.00454834,0.021939,0.0433765,0.0606565,0.0555927,0.0389118,0.0468672,0.0773584,0.0996728,0.100987,0.0849509,0.0673596,0.0571802,0.04391,0.0438302,0.0603514,0.04554,0.0178132,0.0333241,0.0668325,0.101732,0.129642,0.0933103,0.0295278,0.021836,0.0312926,0.0285108,0.0592573,0.0937553,0.0795842,0.0460655,0.0285149,0.0186159,0.0062038,0.00196332,0.00842359,0.0103563,0.00540954,0.00329524,0.0100064,0.0263917,0.0448342,0.0540158,0.0461261,0.023974,0.0073957,0.00513808,0.00288417,0.00401644,0.0137363,0.0193421,0.02466,0.0322936,0.0318996,0.041268,0.0861293,0.129066,0.119448,0.0794298,0.045438,0.0352603,0.0349348,0.0183916,0.0229773,0.0531787,0.0563957,0.0328759,0.0126966,0.0123532,0.0267964,0.0330485,0.036484,0.0407803,0.0299493,0.0294101,0.0357389,0.0404752,0.0872461,0.122712,0.0909911,0.052074,0.0270353,0.0166875,0.0377718,0.0551538,0.0516149,0.039728,0.0284135,0.0375197,0.0546778,0.0662436,0.0766978,0.0675091,0.0350026,0.00599425,0.000834769,0.00802035,0.00725513,0.00081264,0.00124025,0.00409125,0.0113594
1.486077098,0.032145,0.0379025,0.0565603,0.0736358,0.0324105,0.0177067,0.0306618,0.0172625,0.0074694,0.0170838,0.0247944,0.0151997,0.00699672,0.0220033,0.0289106,0.0069208,0.0273668,0.0470712,0.0081267,0.00752067,0.0225709,0.0143375,0.0165933,0.053258,0.0839794,0.0705101,0.0549084,0.0320254,0.00204837,0.0150177,0.0447403,0.0297475,0.00396301,0.0191434,0.0153863,0.0302968,0.0748308,0.109724,0.142099,0.124084,0.0583413,0.0185604,0.0204615,0.0168133,0.023103,0.0523038,0.0360897,0.00102054,0.0278571,0.0737438,0.0924941,0.137156,0.117072,0.0303226,0.028396,0.0289299,0.0230643,0.0472257,0.0554032,0.0655722,0.0723067,0.0369232,0.00978978,0.0434125,0.0480952,0.0418164,0.0652629,0.0197501,0.00900274,0.0518793,0.0520354,0.0454078,0.0641979,0.098423,0.0940685,0.0659211,0.0543252,0.0262688,0.00270491,0.00650453,0.0278116,0.0485943,0.0775688,0.069195,0.0360001,0.050816,0.0943962,0.125447,0.121249,0.0988964,0.0717362,0.0624554,0.0471072,0.0387331,0.0775991,0.0557345,0.0111373,0.0363533,0.0791218,0.113354,0.174809,0.140809,0.0226957,0.0260711,0.0393516,0.0210769,0.0728623,0.118784,0.0991569,0.0461704,0.0305867,0.0216318,0.00626387,0.000768092,0.011271,0.0138579,0.00442556,0.00312771,0.00965805,0.0376805,0.0623628,0.0714481,0.0658156,0.0303041,0.00542195,0.00593789,0.00285799,0.00314937,0.0191829,0.0227535,0.0258521,0.0458662,0.037536,0.039405,0.116113,0.17984,0.146953,0.0898773,0.0484341,0.0319096,0.0451859,0.0174749,0.0210858,0.0778511,0.073242,0.0376245,0.0135639,0.00938171,0.03763,0.0369731,0.0366179,0.054488,0.0273123,0.0297558,0.042154,0.0325576,0.106336,0.172123,0.103693,0.0528977,0.0341362,0.00894159,0.0514812,0.0641177,0.0568875,0.0474719,0.0235545,0.0415796,0.0632839,0.0728022,0.0969139,0.0945738,0.0502137,0.0110374,0.0026622,0.0186998,0.0186564,0.00231567,0.00454167,0.00218029,0.015586
2.972154195,0.0311608,0.0385249,0.0489848,0.0984388,0.0308978,0.0169838,0.0330412,0.0158748,0.00392123,0.0203091,0.026723,0.0151922,0.00379207,0.0266218,0.0427941,0.00267227,0.0337866,0.0736558,0.0160323,0.0169374,0.0246768,0.0122236,0.0110269,0.0631438,0.119939,0.0658369,0.0680557,0.0427234,0.00150119,0.0167029,0.0584708,0.0362278,0.000541155,0.0238141,0.0120139,0.0296426,0.0817451,0.103018,0.17015,0.133958,0.0672724,0.00998966,0.0252203,0.0119924,0.02256,0.0568964,0.0487414,0.00192707,0.0346749,0.0743816,0.0892208,0.135661,0.159141,0.0160025,0.0380639,0.0234265,0.021496,0.046587,0.0600146,0.0610668,0.089648,0.0422363,0.00446883,0.048456,0.0573024,0.0259613,0.098433,0.0520731,0.0327299,0.067424,0.0494099,0.048857,0.0568254,0.124379,0.0959812,0.0652549,0.0570815,0.0334064,0.0047171,0.00695645,0.0339506,0.0441684,0.0849694,0.0851327,0.0212005,0.0546162,0.0880612,0.151692,0.111617,0.108486,0.0600681,0.0628432,0.0436156,0.0293902,0.0850772,0.0652862,0.00313757,0.0391535,0.0761136,0.113479,0.188398,0.202824,0.0222884,0.0426399,0.0442557,0.0140196,0.0748154,0.130618,0.111073,0.0370577,0.0287363,0.0225417,0.00526966,0.000183364,0.0127904,0.0205764,0.00130722,0.00473728,0.0062563,0.0547706,0.0686943,0.0802134,0.0843338,0.0325356,0.00317403,0.00635618,0.0029324,0.00296554,0.0220727,0.0264915,0.018618,0.062724,0.0395299,0.0317063,0.139801,0.207637,0.165687,0.0776858,0.0530126,0.0178715,0.0600101,0.0150206,0.0215922,0.0949329,0.0893882,0.0312008,0.0171679,0.00363775,0.0557363,0.032773,0.0342079,0.0631688,0.0220918,0.0244791,0.0494201,0.0162067,0.123167,0.201783,0.111045,0.0373909,0.0483784,0.000464984,0.0795239,0.0551861,0.0602494,0.0503755,0.0162795,0.0366476,0.0671957,0.0652487,0.105074,0.122807,0.0534867,0.0205536,0.0109917,0.0373816,0.0358645,0.0104996,0.0142154,0.00302254,0.0272232
4.458231293,0.0217157,0.0409322,0.0255753,0.130812,0.0421186,0.0293938,0.0288492,0.0159005,0.00199636,0.0295218,0.0232715,0.0142636,0.00234859,0.0348583,0.0598624,0.00219455,0.0402387,0.0951971,0.0391875,0.041128,0.0330004,0.0108357,0.00807461,0.0858335,0.166577,0.038264,0.0850574,0.0465234,0.00369898,0.0187123,0.0650036,0.0466442,0.000680089,0.0219452,0.0143355,0.0286408,0.0946296,0.067926,0.206458,0.102514,0.0841851,0.00164512,0.0364557,0.00519795,0.0232884,0.0490559,0.0619626,0.0134306,0.0435336,0.0562664,0.0856291,0.100383,0.216217,0.0158652,0.0635144,0.0139495,0.0269727,0.0289549,0.0705729,0.0357681,0.112616,0.0453776,0.00309229,0.0446794,0.0643546,0.00822767,0.131888,0.13065,0.099303,0.0764858,0.0391645,0.0544269,0.0418122,0.149566,0.0746465,0.0610109,0.0468797,0.0407897,0.00905477,0.00487455,0.0393184,0.0362639,0.0801434,0.114256,0.00415115,0.0622548,0.0593378,0.183201,0.0715523,0.119608,0.0372728,0.0670216,0.0337337,0.0244183,0.0727283,0.0779896,0.000817165,0.0411614,0.0580771,0.104148,0.162305,0.26548,0.0568353,0.0878337,0.0517808,0.0162271,0.0572048,0.13407,0.109627,0.0236225,0.0229296,0.0206956,0.00472195,0.000114093,0.0121553,0.0339497,0.000976379,0.011045,0.0065161,0.0785786,0.0595265,0.0793016,0.0998562,0.0271619,0.00275824,0.00662033,0.00571163,0.00559121,0.0167102,0.0355027,0.0057182,0.0875794,0.0402633,0.0262921,0.151451,0.196283,0.17757,0.0451923,0.0645056,0.00191949,0.0888924,0.0150556,0.0245128,0.0939751,0.109308,0.0154353,0.0252764,0.00412423,0.0847925,0.0252465,0.0361312,0.0605408,0.0176566,0.0150213,0.0599354,0.00209424,0.139093,0.19823,0.109693,0.0151314,0.0695429,0.0123368,0.138071,0.0342699,0.0740067,0.0483724,0.0114672,0.0255667,0.0632915,0.0535325,0.0957825,0.164331,0.0335617,0.0410964,0.0383108,0.0601953,0.0461355,0.0286336,0.0389108,0.0176486,0.0581837
5.944308390,0.00800946,0.0470371,0.00471554,0.163451,0.0916577,0.0720172,0.0327744,0.0294679,0.0109918,0.039366,0.0187505,0.00759077,0.00929551,0.0573418,0.0867104,0.00372363,0.0357231,0.127227,0.0642641,0.0668387,0.0637335,0.0230565,0.0384237,0.163353,0.264341,0.00720303,0.1161,0.0274683,0.0234559,0.0264987,0.0536699,0.089244,0.00955174,0.00712737,0.0328108,0.0526737,0.109518,0.0383804,0.241263,0.0505924,0.109433,0.012264,0.0597935,0.00256207,0.020076,0.040072,0.062845,0.0333497,0.0654075,0.0197844,0.104255,0.0511879,0.304141,0.0422543,0.0846138,0.0237225,0.0456019,0.00481135,0.10765,0.00268888,0.172296,0.0419598,0.0018107,0.0466092,0.0602127,0.00185946,0.137325,0.284665,0.258582,0.0885322,0.0497691,0.058931,0.0380207,0.163991,0.0415851,0.0586607,0.0247076,0.051805,0.0129288,0.00291785,0.0383842,0.036442,0.0675091,0.175443,0.0122382,0.0778481,0.039335,0.201536,0.0329721,0.113203,0.032795,0.0794018,0.0381461,0.0360032,0.0346527,0.113025,0.011449,0.0281573,0.0458053,0.0749281,0.117171,0.295203,0.167068,0.19275,0.0716423,0.0265267,0.0326004,0.118293,0.106269,0.0072082,0.0176864,0.0178227,0.00574918,0.000264758,0.0139425,0.0464569,0.0131626,0.03178,0.0276792,0.110666,0.0345261,0.0707485,0.103181,0.0236853,0.00400386,0.00737478,0.0232937,0.0210049,0.00267828,0.0692869,0.0062717,0.133193,0.0312403,0.0184255,0.165508,0.135956,0.19305,0.0110902,0.0934068,0.0100181,0.13373,0.0261279,0.0241715,0.0816508,0.126908,0.00373295,0.0388437,0.02326,0.120476,0.0255258,0.0409569,0.0573076,0.0109374,0.00505811,0.0900368,0.00847036,0.132443,0.18159,0.0839162,0.00671733,0.0779797,0.0819304,0.278982,0.0342002,0.12369,0.0332832,0.00712679,0.0206241,0.037819,0.0630353,0.075986,0.253325,0.00349983,0.0931421,0.0913226,0.0736946,0.0479816,0.0544514,0.0853985,0.0638713,0.118894
7.430385488,0.00919829,0.0755654,0.00458145,0.19043,0.156583,0.157186,0.0985042,0.0930124,0.0647235,0.0472999,0.0144014,0.000257379,0.0395377,0.136025,0.141247,0.00301853,0.0367759,0.175042,0.0678273,0.0942008,0.128557,0.0813213,0.120902,0.320496,0.463059,0.0489947,0.218743,0.00672913,0.117044,0.0804593,0.0788383,0.234336,0.0544271,0.015023,0.0893079,0.108433,0.107045,0.0239086,0.304531,0.00780656,0.162287,0.0519879,0.0796452,0.014201,0.0230188,0.0266555,0.0667766,0.037412,0.108805,0.00155801,0.182648,0.0636613,0.460965,0.0772498,0.0737211,0.0703937,0.109078,0.0193929,0.200066,0.0243213,0.269583,0.0551497,0.00234554,0.0590624,0.0616891,0.00104395,0.114568,0.51673,0.578933,0.163061,0.116091,0.0593387,0.0369633,0.16858,0.0177616,0.0789453,0.00163561,0.0812603,0.00854713,0.0051652,0.0262114,0.0583147,0.0865991,0.263861,0.0676775,0.108147,0.0486444,0.226831,0.00485396,0.0849884,0.0528452,0.113059,0.106466,0.087034,0.00942425,0.195604,0.0400918,0.00722539,0.0375933,0.0502677,0.060445,0.301796,0.349008,0.366415,0.143033,0.047542,0.0131673,0.0834843,0.105856,0.00171671,0.0265819,0.0241172,0.0202136,0.00659093,0.0243511,0.0360551,0.0500596,0.0992123,0.116356,0.149262,0.012141,0.0433913,0.110307,0.0273227,0.00937772,0.0191356,0.0585029,0.0614539,0.0110125,0.15512,0.0804994,0.226311,0.0111236,0.00493146,0.216593,0.0450013,0.23597,0.011856,0.12859,0.0551397,0.193314,0.0624517,0.0184232,0.0752147,0.129026,0.00565624,0.0528558,0.0742208,0.173375,0.0293064,0.0388417,0.0664541,0.00246164,0.00921537,0.163677,0.0790052,0.10526,0.171449,0.0577183,0.0165433,0.09048,0.295515,0.575059,0.123021,0.1881,0.0250709,0.0035133,0.0138018,0.0146212,0.0862731,0.0821432,0.453077,0.0366579,0.235315,0.153611,0.0544621,0.0643872,0.050663,0.154475,0.201347,0.238929
8.916462585,0.0579741,0.145215,0.0567911,0.196524,0.197246,0.302122,0.280984,0.26203,0.213895,0.0768658,0.0282976,0.0280372,0.122994,0.310189,0.254743,0.0164653,0.0743718,0.239761,0.0469634,0.127513,0.234881,0.197294,0.253851,0.545281,0.75532,0.262208,0.445789,0.090519,0.368519,0.275554,0.273898,0.575882,0.212721,0.12193,0.218982,0.174171,0.0806815,0.0415733,0.408779,0.0445652,0.251718,0.112034,0.0833119,0.0406232,0.0378871,0.0285034,0.0856803,0.0221952,0.188107,0.0753485,0.355218,0.257152,0.702517,0.117633,0.0443794,0.167726,0.251317,0.140569,0.36454,0.156312,0.39566,0.0989135,0.0109149,0.0866257,0.0790171,0.00457946,0.0918755,0.806429,1.07446,0.388722,0.261906,0.0813741,0.0270775,0.169197,0.0471312,0.133701,0.0236053,0.1411,0.00663272,0.0157601,0.022501,0.11407,0.171674,0.367806,0.155671,0.149467,0.107043,0.269475,0.00421643,0.0451694,0.0849037,0.202386,0.284036,0.210457,0.0759048,0.343492,0.0971792,0.00227435,0.0371549,0.0446921,0.0179903,0.298143,0.553653,0.587333,0.291064,0.0900807,0.0224848,0.0480742,0.108579,0.0419893,0.0677175,0.0648203,0.0765864,0.0408015,0.0493787,0.0141855,0.131594,0.256859,0.322551,0.215001,0.0144143,0.0148685,0.131107,0.0496308,0.0215783,0.0410112,0.102961,0.133705,0.0822639,0.324868,0.305577,0.397902,0.0174899,0.0201595,0.319528,0.00528639,0.311256,0.0708297,0.157999,0.120468,0.264575,0.134219,0.0158604,0.0852689,0.115696,0.0152945,0.0700723,0.162831,0.239735,0.0395675,0.0295071,0.0848228,0.0127449,0.0519455,0.298106,0.261415,0.102485,0.201123,0.103071,0.0623407,0.188118,0.740222,1.07387,0.362189,0.251095,0.0221567,0.00161362,0.00582635,0.00214145,0.113784,0.178886,0.798037,0.274369,0.531188,0.241115,0.0186712,0.1104,0.0173207,0.270687,0.49629,0.443243
10.402539683,0.920567,0.946665,0.121878,0.462588,0.409093,0.368081,1.73984,1.16969,0.0487301,0.359075,0.456613,0.81815,0.930274,0.178033,0.627757,0.650963,0.923546,0.2168,0.398469,0.0233082,1.17274,0.925409,0.00654184,1.54192,1.80172,0.0849324,1.07054,1.34414,1.7901,0.281347,0.1589,2.03853,1.66253,0.74285,0.0114305,0.717908,0.260228,0.292079,1.72257,0.369652,0.011329,0.8373,0.317463,0.330467,0.689583,0.587714,0.0598013,0.260805,0.293193,1.10132,1.53612,0.37922,0.81012,0.951076,0.349968,1.12491,0.244384,0.216684,1.52204,1.0675,0.0612822,0.643857,0.52281,0.486143,0.102674,0.36143,0.340235,2.37372,0.63771,1.16666,1.54833,0.322309,0.214172,0.290977,0.204665,0.825039,0.798448,0.371641,0.147713,0.196875,0.258505,1.0184,0.780982,0.0930278,1.05142,0.32708,0.0794947,1.23919,0.395398,0.216028,0.409371,0.0162122,1.29375,1.33078,0.464043,0.0814243,0.784362,0.519931,0.400772,0.238968,0.247579,0.582499,1.34931,0.229269,1.44313,0.549897,0.186642,0.228393,0.082304,0.726403,0.754823,0.35301,0.0151555,0.334455,0.691113,0.394228,0.868619,0.15206,0.576834,1.21109,0.530497,0.202126,0.0962518,0.379646,0.515597,0.368865,0.0717915,0.938947,0.810028,0.219523,0.539511,1.77003,0.507526,0.419976,0.0264106,0.353731,1.32054,0.427232,0.0525167,0.881874,0.246371,0.402779,0.488167,0.666053,0.056966,0.427379,0.127963,0.415751,1.06934,0.0819248,0.401999,0.0451333,0.228632,0.632485,1.25727,0.176524,0.292438,0.543353,0.990724,0.612725,0.377223,0.690568,3.05018,1.22253,0.00554504,0.370657,0.194853,0.231133,0.202399,0.244031,1.19604,1.64741,0.16777,1.17537,1.21833,0.403816,0.376944,0.235227,0.0650465,1.23256,1.76694
11.888616780,22.2279,20.5995,13.6517,16.5455,16.4036,15.2287,27.5819,22.8556,12.509,17.3268,20.8883,24.5487,23.0314,12.7505,17.5969,22.0238,23.1759,15.3489,17.3367,14.3272,22.7102,20.8477,12.3389,23.3815,23.567,10.4438,18.5375,27.4611,27.5701,13.8373,11.5652,27.0641,32.1557,24.2574,15.8962,24.3607,24.3385,25.1669,35.6146,25.5817,20.0427,29.9673,25.8783,25.8137,28.4891,25.3706,18.6809,19.1044,18.3645,25.2473,22.6011,10.3403,12.6281,19.5012,16.6272,20.0814,11.5886,11.9133,23.2289,22.6706,12.5647,19.905,21.7562,20.0822,16.7279,20.2542,20.806,28.113,8.46126,19.4022,25.5289,16.9328,15.6854,14.0571,13.3876,19.3416,21.3991,16.907,15.5739,17.2122,19.7084,26.8409,24.4864,17.0157,28.8971,23.4171,20.6619,31.1224,25.9766,23.8568,23.0042,17.2178,28.6972,28.9804,19.0255,13.4896,22.4117,21.4372,18.8357,15.6495,15.3617,17.6933,18.5884,9.66356,21.4493,16.4997,12.7209,13.0288,12.6123,18.3836,19.1272,15.0255,11.7339,16.0522,20.7749,20.0804,21.51,12.125,15.6539,24.5974,20.3476,16.9161,13.6699,16.0648,17.931,15.8033,12.8704,19.6352,19.0205,10.882,12.8903,26.2126,22.0783,20.6206,14.3871,21.3615,30.0774,24.5203,20.4164,28.3905,19.4978,21.7338,23.9916,22.4068,16.3927,18.2879,13.5064,15.2905,18.4263,11.7705,13.6838,10.4492,12.4499,16.2488,18.371,8.63229,11.5857,15.4323,20.3281,16.7705,10.9978,7.60909,26.5453,19.2365,10.3759,15.0728,14.1446,14.3508,14.1081,14.5697,22.2404,18.0611,6.99901,15.8017,21.9764,17.6003,15.0606,13.7082,9.06086,16.6879,24.3364
