TIME,A,Bb,B,C,C#,D,Eb,E,F,F#,G,Ab
97.245170068,0.473672,0.532498,0.216107,0.347592,0.41257,0.755479,1.38485,0.00292101,0.134422,0.110502,1.3823,0.0305877
97.291609977,0.906203,0.564354,0.140469,0.456636,0.833625,0.200993,1.63293,0.0408692,0.146385,0.193537,1.85945,0.0111221
97.338049887,1.49294,0.750403,0.224351,0.40545,0.982778,0.0770345,1.80327,0.0958554,0.108196,0.0523282,1.88213,0.00618881
97.384489796,0.858148,0.785621,0.184281,0.360243,0.656762,0.208913,2.03362,0.131794,0.0809959,0,1.14769,0.0329075
97.430929705,0.431093,1.39548,0.145276,0.267542,0.48363,0.0268717,1.99814,0.161918,0.0491491,0.120195,0.460629,0.796703
97.477369615,0.350645,1.60412,0.16804,0.514559,0.219656,0,2.17776,0.40237,0.0394899,0.293722,0.765985,0.853829
97.523809524,0.17337,1.79917,0.152807,0.616895,0.331908,0.0252819,2.17972,0.776189,0.00473053,0.159641,1.42322,0.637006
97.570249433,0.304069,1.63826,0.123385,0.501418,0.537105,0.227821,2.03221,0.645357,0,0.112681,2.43927,0.159402
97.616689342,0.462675,1.64241,0.17502,0.2486,0.75048,0.593258,1.81397,0.560876,0.00672485,0.0800185,2.52496,0.151178
97.663129252,0.419884,1.36057,0.330498,0.374039,0.976336,0.594441,1.62722,0.701021,0.0110679,0.0780049,1.77451,0.415896
97.709569161,0.354205,1.11462,0.181063,0.588757,1.05577,0.475968,1.16964,0.699825,0.184544,0.0795389,1.37801,0.795548
97.756009070,0.472332,0.936031,0.202242,0.385222,1.01996,0.425999,1.43226,0.238745,0.246412,0.0966138,1.79713,0.351307
97.802448980,0.608306,1.196,0.0991132,0.439956,0.744807,0.558984,1.79181,0,0.167122,0.146091,1.87524,0.129795
97.848888889,0.987324,0.900693,0.155373,0.6127,0.359916,0.40688,1.92538,0,0.282188,0.171555,1.87283,0.0876182
97.895328798,1.00414,0.5412,0.349934,0.729736,0.152741,0.368039,2.27308,0.0176208,0.280319,0.163675,1.97676,0.154563
97.941768707,0.416461,0.132014,0.425776,0.70744,0.421678,0.194403,2.5015,0.0732569,0.338064,0.101132,2.00934,0.0415904
97.988208617,0.193481,1.04598,0.460233,0.619753,1.02688,0.0563787,2.17571,0.156233,0.114461,0.0725231,1.79514,0.000529389
98.034648526,0.62947,0.773039,0.257802,0.603464,0.788135,0.131535,1.74261,0.0953561,0.240241,0.268795,0.98393,0.406272
98.081088435,0.782055,0.766669,0.0625014,0.771864,0.359751,0.264662,1.33995,0.486065,0.161187,0.47714,0.608233,0.662571
98.127528345,0.409354,1.03723,0.0679101,0.677545,0.225334,0.373099,1.18878,0.719178,0.118988,0.434576,1.1342,0.478927
98.173968254,0.0625931,1.07108,0.0793502,0.685034,0.339697,0.389946,1.71672,0.716335,0.101018,0.164591,1.22935,0.462463
98.220408163,0.0107259,1.04688,0.0267523,0.649323,0.868209,0.370519,2.07513,0.451321,0.107275,0.194212,1.0843,0.6831
98.266848073,0.0844224,1.42563,0.25342,0.346575,1.20273,0.310501,1.85867,0.25366,0.149384,0.136468,1.15189,0.704153
98.313287982,0.0245695,1.61553,0.239009,0.138373,1.14034,0.0388769,1.56489,0.463772,0.134055,0.0496347,1.36338,0.731936
98.359727891,0.0905463,1.51313,0.176384,0.320768,1.2403,0.0207131,1.58704,0.611798,0.1094,0.134232,1.04934,0.413685
98.406167800,0.447985,1.41731,0.205012,0.699505,1.41314,0.0377407,1.46605,0.567926,0.0783158,0.309649,0.956969,0.000327453
98.452607710,0.656542,1.02453,0.388619,0.979359,1.14252,0,1.42492,0.486465,0.0751007,0.259991,0.98083,0.0238522
98.499047619,0.32681,1.06379,0.380157,1.13338,0.878595,0.0639708,1.03299,0.433587,0.0814936,0.402935,1.0201,0.48805
98.545487528,0.0269149,1.22927,0.186664,1.23539,0.440912,0.359173,1.3872,0.427158,0.0586431,0.186102,1.42048,0.752011
98.591927438,0.0497966,0.888405,0.0726287,1.10287,0.150336,0.248632,1.58992,0.647783,0.043508,0.198016,1.45887,0.688344
98.638367347,0.240478,0.700546,0.0407748,1.00468,0.212031,0.39241,1.32284,0.797139,0.125655,0.307986,1.35322,0.296428
98.684807256,0.186235,1.22038,0.0855314,0.539628,0.282547,0.35256,1.37844,0.681909,0.0528929,0.318886,1.5267,0.260292
98.731247166,0.183981,1.21438,0.226284,0.325937,0.197958,0.205171,1.49964,0.290787,0.0813161,0.277002,1.89546,0.269309
98.777687075,0.207318,1.10247,0.137489,0.230787,0.208577,0.186308,1.52419,0.1113,0.0856872,0.289566,2.22391,0.191359
98.824126984,0.0738745,1.24025,0.068197,0.162856,0.471537,0.221691,1.38046,0.0929933,0.0732125,0.354133,1.53564,0.64287
98.870566893,0.108853,1.64973,0.0719369,0.173472,0.748507,0.309125,1.06396,0.31032,0.0977563,0.557488,0.929645,0.830661
98.917006803,0.0282727,1.54633,0.00242641,0.377595,0.693101,0.883375,1.2848,0.740273,0.0859322,0.588143,0.667006,0.959762
98.963446712,0.0571983,1.65717,0,0.52251,0.627212,1.09338,1.46752,0.675475,0.0455295,0.217955,0.419644,1.00056
99.009886621,0.044309,1.54974,0,0.67801,0.620734,0.917819,1.68922,0.349303,0.0107208,0,0.173266,1.29221
99.056326531,0.0828061,1.40576,0.00961216,0.598894,1.20341,0.294142,1.81334,0.129181,0.0042165,0.0818033,0.65029,1.16555
99.102766440,0.259447,0.918853,0.201232,0.448413,1.57492,0.0406697,1.85524,0.0342706,0.0435561,0.132488,1.23905,1.27198
